Date,Time,x-booster (km),y-booster (km),z-booster (km),x-moon (km),y-moon (km),z-moon (km)
2/8/2022,10:59:59 PM,-49703.40965,-9713.139492,3044.045812,236166.1686,299434.6238,127391.1585
2/8/2022,11:59:59 PM,-50818.80071,-21087.51492,276.856563,233404.0816,301261.9386,128517.8437
2/9/2022,12:59:59 AM,-50849.80613,-32298.8051,-3192.182847,230623.1256,303064.8536,129634.1414
2/9/2022,1:59:59 AM,-49723.15906,-43196.39198,-7406.087654,227823.4326,304843.3522,130739.9092
2/9/2022,2:59:59 AM,-47456.80862,-53523.1901,-12532.92945,225005.2649,306597.2625,131835.1386
2/9/2022,3:59:59 AM,-44198.39131,-63058.38296,-18394.24169,222168.885,308326.4156,132919.8214
2/9/2022,4:59:59 AM,-40158.08759,-71664.63283,-24803.38176,219314.5561,310030.7604,133993.6853
2/9/2022,5:59:59 AM,-35556.38739,-79284.57439,-31629.10809,216442.4594,311710.1348,135056.8565
2/9/2022,6:59:59 AM,-30641.12376,-86062.15524,-38401.07262,213552.897,313364.4363,136109.1305
2/9/2022,7:59:59 AM,-25585.35181,-92184.90292,-44860.06766,210646.0212,314993.5827,137150.5025
2/9/2022,8:59:59 AM,-20489.75686,-97830.12048,-50871.96778,207722.1875,316597.4419,138180.77
2/9/2022,9:59:59 AM,-15398.41254,-103099.8581,-56465.55653,204781.52,318175.8952,139200.0619
2/9/2022,10:59:59 AM,-10329.24827,-108055.765,-61701.1197,201824.3868,319728.8389,140208.1111
2/9/2022,11:59:59 AM,-5293.804515,-112777.7412,-66567.19121,198850.8673,321256.2124,141204.982
2/9/2022,12:59:59 PM,-293.4706994,-117311.1447,-71090.73386,195861.358,322757.8431,142190.5414
2/9/2022,1:59:59 PM,4674.689267,-121662.5365,-75343.21831,192856.0748,324233.6469,143164.7229
2/9/2022,2:59:59 PM,9606.821135,-125796.5431,-79438.45825,189835.232,325683.5412,144127.461
2/9/2022,3:59:59 PM,14506.26975,-129794.9364,-83293.34921,186799.0423,327107.445,145078.6908
2/9/2022,4:59:59 PM,19361.40493,-133574.3271,-87081.02267,183747.832,328505.2142,146018.3483
2/9/2022,5:59:59 PM,24172.72758,-137183.6883,-90756.30785,180681.8124,329876.7738,146946.3701
2/9/2022,6:59:59 PM,28945.33884,-140667.8917,-94279.25126,177601.2057,331222.0726,147862.6281
2/9/2022,7:59:59 PM,33728.64577,-144241.5445,-97341.57023,174506.3236,332540.9545,148767.1258
2/9/2022,8:59:59 PM,38455.92576,-147594.9703,-100444.6235,171397.316,333833.3812,149659.8022
2/9/2022,9:59:59 PM,43176.29352,-150929.82,-103293.5026,168274.5757,335099.2191,150540.5313
2/9/2022,10:59:59 PM,47844.17558,-154087.383,-106154.3933,165138.238,336338.4107,151409.3189
2/9/2022,11:59:59 PM,52457.94021,-157080.1029,-109021.9784,161988.6356,337550.8598,152266.0403
2/10/2022,12:59:59 AM,57083.50576,-160117.4801,-111582.3233,158825.9122,338736.5349,153110.6373
2/10/2022,1:59:59 AM,61662.71931,-163020.7042,-114127.186,155650.4344,339895.2703,153943.1174
2/10/2022,2:59:59 AM,66194.1605,-165801.3552,-116655.4665,152462.4139,341027.0355,154763.3583
2/10/2022,3:59:59 AM,70678.59199,-168466.8572,-119164.6982,149262.0978,342131.7258,155571.3687
2/10/2022,4:59:59 AM,75115.31656,-171026.219,-121654.0608,146049.7644,343209.3138,156366.9624
2/10/2022,5:59:59 AM,79503.98841,-173485.0824,-124121.3487,142825.6479,344259.6751,157150.2145
2/10/2022,6:59:59 AM,83946.77677,-176060.6784,-126208.6495,139590.0132,345282.7627,157921.0054
2/10/2022,7:59:59 AM,88352.84619,-178552.5943,-128257.5227,136343.0528,346278.5311,158679.2809
2/10/2022,8:59:59 AM,92722.96025,-180966.0836,-130267.8026,133085.1389,347246.8654,159424.9876
2/10/2022,9:59:59 AM,97057.79625,-183307.0548,-132240.0093,129816.4613,348187.7253,160158.0727
2/10/2022,10:59:59 AM,101358.5269,-185577.0286,-134172.6482,126537.3297,349101.0267,160878.4838
2/10/2022,11:59:59 AM,105624.4719,-187781.9794,-136066.6084,123247.9306,349986.7326,161586.1691
2/10/2022,12:59:59 PM,109856.4874,-189925.9885,-137922.2246,119948.571,350844.7643,162281.0773
2/10/2022,1:59:59 PM,114057.9007,-192009.5072,-139738.8255,116639.4954,351675.0676,162963.1576
2/10/2022,2:59:59 PM,118089.0683,-193815.7491,-141933.6155,113321.0084,352477.5706,163632.3597
2/10/2022,3:59:59 PM,122081.9091,-195564.8852,-144103.6259,109993.2986,353252.2713,164288.5691
2/10/2022,4:59:59 PM,126035.9853,-197260.2373,-146248.8067,106656.6502,353999.0481,164931.8656
2/10/2022,5:59:59 PM,130100.4896,-199133.4573,-147932.8971,103311.3723,354717.8651,165562.1357
2/10/2022,6:59:59 PM,134136.9768,-200958.9063,-149578.3184,99957.70192,355408.6807,166179.3308
2/10/2022,7:59:59 PM,138143.7015,-202742.2093,-151186.3793,96595.8745,356071.4548,166783.4028
2/10/2022,8:59:59 PM,142123.0911,-204481.9829,-152756.3731,93226.18582,356706.1326,167374.3038
2/10/2022,9:59:59 PM,146076.8577,-206181.3658,-154289.5986,89848.868,357312.6786,167951.9867
2/10/2022,10:59:59 PM,150001.9065,-207842.5642,-155785.4273,86464.21381,357891.0436,168516.4043
2/10/2022,11:59:59 PM,153902.8456,-209465.4424,-157244.7107,83072.4454,358441.1676,169067.5741
2/11/2022,12:59:59 AM,157777.9347,-211053.2739,-158667.8208,79673.92217,358963.0214,169605.3855
2/11/2022,1:59:59 AM,161449.8543,-212371.8232,-160545.0466,76268.80704,359456.5927,170129.7925
2/11/2022,2:59:59 AM,165091.1329,-213654.3398,-162398.9152,72857.44325,359921.8007,170640.8134
2/11/2022,3:59:59 AM,168700.5766,-214903.8829,-164229.6776,69440.05936,360358.6525,171138.3385
2/11/2022,4:59:59 AM,172469.5173,-216358.4522,-165529.0811,66016.93316,360767.0862,171622.3866
2/11/2022,5:59:59 AM,176217.7314,-217782.3507,-166794.0061,62588.28402,361147.0828,172092.9126
2/11/2022,6:59:59 AM,179941.5358,-219178.1269,-168023.796,59154.52352,361498.6228,172549.8076
2/11/2022,7:59:59 AM,183645.249,-220545.0335,-169219.4638,55715.7315,361821.6541,172993.1548
2/11/2022,8:59:59 AM,187327.4121,-221884.7183,-170381.0677,52272.31658,362116.1634,173422.8458
2/11/2022,9:59:59 AM,190988.8169,-223198.1345,-171509.0975,48824.42795,362382.1496,173838.8361
2/11/2022,10:59:59 AM,194630.322,-224486.0886,-172604.1097,45372.46217,362619.5476,174241.1455
2/11/2022,11:59:59 AM,198251.7626,-225748.0063,-173665.5777,41916.63248,362828.3818,174629.6659
2/11/2022,12:59:59 PM,201638.9079,-226745.771,-175251.7384,38457.20607,363008.6097,175004.4172
2/11/2022,1:59:59 PM,205000.3455,-227719.2393,-176816.9575,34994.44951,363160.191,175365.4189
2/11/2022,2:59:59 PM,208337.3675,-228668.9706,-178361.6656,31528.63407,363283.1484,175712.5636
2/11/2022,3:59:59 PM,211650.7822,-229594.8066,-179885.7145,28060.02574,363377.4767,176045.8073
2/11/2022,4:59:59 PM,215166.5916,-230741.2845,-180809.8745,24588.95015,363443.138,176365.1699
2/11/2022,5:59:59 PM,218663.4136,-231867.6231,-181702.6316,21115.60725,363480.1366,176670.6075
2/11/2022,6:59:59 PM,222143.7018,-232971.7499,-182564.0291,17640.32208,363488.4708,176962.0763
2/11/2022,7:59:59 PM,225606.5569,-234054.6386,-183394.1946,14163.28865,363468.086,177239.6593
2/11/2022,8:59:59 PM,229050.6693,-235120.2472,-184194.0724,10684.89554,363419.0451,177503.1857
2/11/2022,9:59:59 PM,232480.3282,-236164.5403,-184963.7834,7205.335045,363341.3291,177752.675
2/11/2022,10:59:59 PM,235890.6541,-237191.1088,-185703.0535,3724.862342,363234.9173,177988.1463
2/11/2022,11:59:59 PM,239044.2061,-237954.9897,-187032.7976,243.7955039,363099.8529,178209.4923
2/12/2022,12:59:59 AM,242174.9534,-238702.334,-188343.8179,-3237.54929,362936.0587,178416.8586
2/12/2022,1:59:59 AM,245285.1464,-239429.9239,-189635.6635,-6718.984196,362743.6458,178610.0108
2/12/2022,2:59:59 AM,248373.7276,-240141.6119,-190909.34,-10200.19471,362522.5414,178789.0942
2/12/2022,3:59:59 AM,251443.7172,-240834.6847,-192164.7095,-13680.8681,362272.7698,178954.0641
2/12/2022,4:59:59 AM,254492.179,-241511.0951,-193401.4184,-17160.8213,361994.3844,179104.8121
2/12/2022,5:59:59 AM,257521.6642,-242171.0146,-194620.3881,-20639.7423,361687.3513,179241.4196
2/12/2022,6:59:59 AM,260794.4717,-243060.075,-195166.9463,-24117.32477,361351.7338,179363.7781
2/12/2022,7:59:59 AM,264051.804,-243933.8948,-195685.5668,-27593.32126,360987.5006,179471.9683
2/12/2022,8:59:59 AM,267296.7041,-244789.3007,-196176.207,-31067.42592,360594.6893,179565.9444
2/12/2022,9:59:59 AM,270525.7069,-245631.3248,-196639.4834,-34539.46047,360173.3293,179645.6602
2/12/2022,10:59:59 AM,273739.3854,-246458.0274,-197075.0647,-38008.99342,359723.4438,179711.1325
2/12/2022,11:59:59 AM,276669.278,-247027.1561,-198165.6029,-41475.84533,359245.0356,179762.3777
2/12/2022,12:59:59 PM,279581.3103,-247581.0921,-199239.1357,-44939.77799,358738.1452,179799.3489
2/12/2022,1:59:59 PM,282474.6599,-248123.6581,-200296.5721,-48400.42961,358202.8311,179821.9987
2/12/2022,2:59:59 PM,285351.2799,-248650.1928,-201336.9393,-51857.55638,357639.0771,179830.4058
2/12/2022,3:59:59 PM,288209.5927,-249163.8039,-202360.9686,-55310.92311,357046.9305,179824.5221
2/12/2022,4:59:59 PM,291051.8476,-249663.6054,-203368.9084,-58760.22866,356426.4186,179804.3624
2/12/2022,5:59:59 PM,293877.0834,-250149.541,-204360.2619,-62205.11573,355777.6142,179769.878
2/12/2022,6:59:59 PM,296684.4592,-250625.3625,-205336.1355,-65645.47151,355100.5187,179721.0829
2/12/2022,7:59:59 PM,299475.9915,-251086.1438,-206295.5702,-69080.87898,354395.2211,179657.9277
2/12/2022,8:59:59 PM,302250.9027,-251535.6361,-207239.5779,-72511.09017,353661.688,179580.5516
2/12/2022,9:59:59 PM,305305.0981,-252215.2714,-207440.9425,-75935.88113,352900.0104,179488.8414
2/12/2022,10:59:59 PM,308347.2425,-252881.4686,-207617.4563,-79354.96194,352110.2629,179382.7464
2/12/2022,11:59:59 PM,311375.138,-253536.8717,-207769.1754,-82768.02284,351292.4317,179262.4048
2/13/2022,12:59:59 AM,314390.2693,-254179.6397,-207896.1572,-86174.77462,350446.5983,179127.7649
2/13/2022,1:59:59 AM,317095.5813,-254568.1541,-208745.9868,-89575.05183,349572.816,178978.7748
2/13/2022,2:59:59 AM,319783.3164,-254948.5814,-209581.048,-92968.4299,348671.1409,178815.5083
2/13/2022,3:59:59 AM,322458.7798,-255314.335,-210401.4301,-96354.74433,347741.6306,178637.9126
2/13/2022,4:59:59 AM,325116.1558,-255672.7794,-211207.2253,-99733.69268,346784.3157,178446.0603
2/13/2022,5:59:59 AM,327760.8574,-256017.2746,-211998.3162,-103104.9896,345799.2906,178239.8979
2/13/2022,6:59:59 AM,330389.6297,-256353.441,-212775.2511,-106468.3423,344786.6227,178019.4342
2/13/2022,7:59:59 AM,333005.3068,-256676.3002,-213537.5653,-109823.4489,343746.3536,177784.7405
2/13/2022,8:59:59 AM,335604.6344,-256991.5421,-214285.8098,-113170.1461,342678.5479,177535.7618
2/13/2022,9:59:59 AM,338191.1249,-257294.6202,-215020.084,-116508.0716,341583.2712,177272.5687
2/13/2022,10:59:59 AM,340762.779,-257588.3368,-215740.2726,-119837.0029,340460.6117,176995.105
2/13/2022,11:59:59 AM,343320.0501,-257873.5076,-216447.0369,-123156.5787,339310.6436,176703.4404
2/13/2022,12:59:59 PM,345863.2631,-258146.9203,-217139.3623,-126466.6257,338133.4097,176397.5809
2/13/2022,1:59:59 PM,348392.4814,-258412.9654,-217818.7027,-129766.8041,336929.0487,176077.4691
2/13/2022,2:59:59 PM,351230.5021,-258906.0933,-217682.8786,-133056.8599,335697.5725,175743.2363
2/13/2022,3:59:59 PM,354057.4651,-259387.9904,-217525.0411,-136336.5242,334439.1328,175394.7611
2/13/2022,4:59:59 PM,356549.042,-259622.9143,-218155.3726,-139605.5301,333153.7182,175032.2369
2/13/2022,5:59:59 PM,359028.4942,-259849.5196,-218773.4148,-142863.6096,331841.4861,174655.5412
2/13/2022,6:59:59 PM,361491.6583,-260069.1609,-219377.7245,-146110.5178,330502.4867,174264.7407
2/13/2022,7:59:59 PM,363943.5839,-260277.89,-219969.2997,-149345.9063,329136.8526,173859.838
2/13/2022,8:59:59 PM,366384.142,-260475.9215,-220548.1396,-152569.5298,327744.6415,173440.8988
2/13/2022,9:59:59 PM,368808.6352,-260668.2824,-221113.9194,-155781.1676,326325.9679,173007.862
2/13/2022,10:59:59 PM,371221.454,-260850.4139,-221667.0821,-158980.5031,324880.8939,172560.8554
2/13/2022,11:59:59 PM,373621.3138,-261025.76,-222208.0679,-162167.2455,323409.5404,172099.88
2/14/2022,12:59:59 AM,376009.2091,-261191.2986,-222736.5566,-165341.1608,321912.0037,171624.9368
2/14/2022,1:59:59 AM,378385.0201,-261347.2401,-223252.5527,-168502.0147,320388.3817,171136.026
2/14/2022,2:59:59 AM,380746.7273,-261496.5629,-223756.061,-171649.5025,318838.7778,170633.2107
2/14/2022,3:59:59 AM,383094.2114,-261639.5269,-224247.087,-174783.3195,317263.3001,170116.5536
2/14/2022,4:59:59 AM,385431.8605,-261771.2587,-224726.1895,-177903.2857,315662.0257,169586.0538
2/14/2022,5:59:59 AM,387757.6646,-261894.7289,-225193.3741,-181009.0004,314035.1576,169041.7102
2/14/2022,6:59:59 AM,390069.6598,-262013.0072,-225648.5265,-184100.3779,312382.689,168483.5844
2/14/2022,7:59:59 AM,392369.5016,-262123.3941,-226092.0123,-187177.0028,310704.8058,167911.7376
2/14/2022,8:59:59 AM,395005.052,-262453.151,-225652.6986,-190238.6393,309001.6285,167326.1675
2/14/2022,9:59:59 AM,397280.8305,-262547.4665,-226068.6256,-193285.0356,307273.2553,166726.9349
2/14/2022,10:59:59 AM,399547.6398,-262632.6314,-226473.5483,-196316.0082,305519.7772,166114.0367
2/14/2022,11:59:59 AM,401801.0664,-262710.1256,-226866.5551,-199331.1969,303741.366,165487.533
2/14/2022,12:59:59 PM,404043.3793,-262781.6933,-227248.6942,-202330.3487,301938.1302,164847.4835
2/14/2022,1:59:59 PM,406272.1634,-262846.0138,-227618.8168,-205313.226,300110.2052,164193.8844
2/14/2022,2:59:59 PM,408491.5148,-262901.7856,-227978.2114,-208279.5061,298257.7183,163526.8584
2/14/2022,3:59:59 PM,410697.8142,-262951.0917,-228326.2857,-211229.0545,296380.7392,162846.401
2/14/2022,4:59:59 PM,412893.7435,-262991.6721,-228663.228,-214161.5284,294479.4854,162152.5075
2/14/2022,5:59:59 PM,415077.2549,-263026.6536,-228989.1737,-217076.6562,292554.06,161445.3001
2/14/2022,6:59:59 PM,417250.1757,-263053.1885,-229304.1343,-219974.2497,290604.5772,160724.7735
2/14/2022,7:59:59 PM,419411.2278,-263074.9165,-229608.669,-222853.9511,288631.2464,159990.986
2/14/2022,8:59:59 PM,421560.755,-263088.0225,-229901.8222,-225715.5878,286634.1053,159244.0591
2/14/2022,9:59:59 PM,423700.1143,-263093.5447,-230184.7017,-228558.8867,284613.3769,158483.9236
2/14/2022,10:59:59 PM,425827.3652,-263094.7435,-230457.1928,-231383.5734,282569.1838,157710.7008
2/14/2022,11:59:59 PM,427944.3451,-263088.6852,-230719.3074,-234189.4083,280501.6955,156924.3845
2/15/2022,12:59:59 AM,430049.378,-263074.5217,-230970.3534,-236976.1162,278411.0429,156125.096
2/15/2022,1:59:59 AM,432142.799,-263056.9547,-231211.5967,-239743.4879,276297.3409,155312.8928
2/15/2022,2:59:59 AM,434226.8086,-263028.8975,-231442.2191,-242491.2345,274160.8112,154487.7683
2/15/2022,3:59:59 AM,436298.2843,-262997.2553,-231662.6515,-245219.1283,272001.5553,153649.8436
2/15/2022,4:59:59 AM,438360.9799,-262955.827,-231872.9085,-247926.9285,269819.7603,152799.1121
2/15/2022,5:59:59 AM,440410.8985,-262911.0419,-232073.2666,-250614.3771,267615.5975,151935.6309
2/15/2022,6:59:59 AM,442450.0353,-262859.9472,-232263.3496,-253281.1798,265389.2042,151059.5852
2/15/2022,7:59:59 AM,444478.1687,-262802.58,-232443.5668,-255927.1792,263140.7735,150170.84
2/15/2022,8:59:59 AM,446497.9272,-262736.2841,-232614.3458,-258552.108,260870.387,149269.6447
2/15/2022,9:59:59 AM,448503.9015,-262666.7699,-232774.7524,-261155.6533,258578.3599,148355.9283
2/15/2022,10:59:59 AM,450502.2084,-262589.0393,-232926.03,-263737.675,256264.7293,147429.8122
2/15/2022,11:59:59 AM,452488.4575,-262505.0525,-233067.1035,-266297.8255,253929.7828,146491.3536
2/15/2022,12:59:59 PM,454464.9539,-262416.3107,-233199.2127,-268835.9621,251573.564,145540.6743
2/15/2022,1:59:59 PM,456429.263,-262321.5647,-233321.1559,-271351.82,249196.3579,144577.7032
2/15/2022,2:59:59 PM,458385.6059,-262218.9729,-233434.1683,-273845.0872,246798.3218,143602.6908
2/15/2022,3:59:59 PM,460328.4709,-262114.3692,-233537.5924,-276315.6496,244379.6235,142615.5018
2/15/2022,4:59:59 PM,462262.4568,-262001.6779,-233631.7164,-278763.1946,241940.4289,141616.3871
2/15/2022,5:59:59 PM,464187.4518,-261880.9472,-233716.6934,-281187.5275,239480.9267,140605.3403
2/15/2022,6:59:59 PM,466101.4926,-261755.6443,-233792.5425,-283588.3931,237001.3415,139582.4198
2/15/2022,7:59:59 PM,468004.5747,-261625.9173,-233859.1456,-285965.5599,234501.8373,138547.7482
2/15/2022,8:59:59 PM,469896.5384,-261491.8264,-233916.7954,-288318.8336,231982.6126,137501.3197
2/15/2022,9:59:59 PM,471779.2813,-261350.0879,-233965.3746,-290647.9239,229443.8746,136443.3222
2/15/2022,10:59:59 PM,473275.4319,-260992.7044,-234998.3806,-292952.6773,226885.7788,135373.75
2/15/2022,11:59:59 PM,474758.6012,-260632.1981,-236027.8237,-295232.8232,224308.5557,134292.7272
2/16/2022,12:59:59 AM,476609.3832,-260476.7025,-236055.6728,-297488.1504,221712.4043,133200.3132
2/16/2022,1:59:59 AM,478450.6533,-260313.8705,-236074.7722,-299718.4478,219097.5265,132096.5678
2/16/2022,2:59:59 AM,480283.269,-260144.2728,-236085.2627,-301923.4863,216464.1148,130981.6158
2/16/2022,3:59:59 AM,482104.4271,-259971.0222,-236086.9057,-304103.0373,213812.3658,129855.5827
2/16/2022,4:59:59 AM,483915.913,-259790.686,-236079.8632,-306256.9286,211142.5192,128718.3991
2/16/2022,5:59:59 AM,485717.4592,-259607.7668,-236064.8056,-308384.8959,208454.7538,127570.321
2/16/2022,6:59:59 AM,487508.4212,-259417.5014,-236040.7111,-310486.7683,205749.3158,126411.2797
2/16/2022,7:59:59 AM,489291.1812,-259221.2605,-236008.7824,-312562.2837,203026.3934,125241.532
2/16/2022,8:59:59 AM,491062.1816,-259021.8235,-235968.2549,-314611.3077,200286.185,124061.0098
2/16/2022,9:59:59 AM,492824.072,-258816.1476,-235919.5425,-316633.5633,197528.9539,122869.9057
2/16/2022,10:59:59 AM,494576.8042,-258604.3032,-235862.6663,-318628.8808,194754.8817,121668.2826
2/16/2022,11:59:59 AM,496318.4512,-258389.9698,-235797.6475,-320597.0568,191964.208,120456.2037
2/16/2022,12:59:59 PM,498052.6718,-258165.9839,-235724.6505,-322537.8708,189157.1657,119233.7978
2/16/2022,1:59:59 PM,499775.6626,-257939.6467,-235643.6978,-324451.1224,186334.0025,118001.129
2/16/2022,2:59:59 PM,501487.3819,-257711.0659,-235554.8122,-326336.6588,183494.8458,116758.3269
2/16/2022,3:59:59 PM,503191.5334,-257473.0296,-235458.0165,-328194.2482,180640.0069,115505.4566
2/16/2022,4:59:59 PM,504886.249,-257229.2691,-235353.1891,-330023.6762,177769.7347,114242.6486
2/16/2022,5:59:59 PM,506569.561,-256983.5104,-235240.4968,-331824.7612,174884.2251,112970.0344
2/16/2022,6:59:59 PM,508244.122,-256732.5797,-235120.3447,-333597.3564,171983.6951,111687.6148
2/16/2022,7:59:59 PM,509522.4652,-256281.6735,-236040.7473,-335341.2508,169068.4045,110395.5218
2/16/2022,8:59:59 PM,510789.1984,-255825.9927,-236957.5622,-337056.2649,166138.5588,109093.8883
2/16/2022,9:59:59 PM,512044.2557,-255365.5923,-237870.9049,-338742.1629,163194.4852,107782.8476
2/16/2022,10:59:59 PM,513680.4899,-255095.6521,-237727.8418,-340398.8314,160236.3544,106462.4022
2/16/2022,11:59:59 PM,515307.8093,-254820.8809,-237577.3834,-342026.0773,157264.3739,105132.7522
2/17/2022,12:59:59 AM,516923.4394,-254544.6669,-237419.3169,-343623.6716,154278.8834,103794.0325
2/17/2022,1:59:59 AM,518531.0422,-254259.5711,-237253.6672,-345191.4927,151280.1289,102446.1813
2/17/2022,2:59:59 AM,520129.5543,-253969.8147,-237080.8385,-346729.3629,148268.262,101089.4662
2/17/2022,3:59:59 AM,521717.0924,-253679.2557,-236900.8534,-348237.1026,145243.5802,99723.95785
2/17/2022,4:59:59 AM,523296.4768,-253379.9775,-236713.357,-349714.535,142206.3846,98349.72766
2/17/2022,5:59:59 AM,524866.5999,-253076.206,-236518.8999,-351161.519,139156.8509,96966.91324
2/17/2022,6:59:59 AM,526424.7506,-252771.4317,-236317.1305,-352577.8657,136095.2804,95575.65288
2/17/2022,7:59:59 AM,527976.2952,-252458.9027,-236108.6745,-353963.405,133021.9845,94176.01946
2/17/2022,8:59:59 AM,529517.6302,-252141.6717,-235892.9553,-355318.0233,129937.0864,92768.15239
2/17/2022,9:59:59 AM,531049.5547,-251820.2029,-235670.372,-356641.5308,126840.9653,91352.12561
2/17/2022,10:59:59 AM,532572.0874,-251494.5849,-235440.7984,-357933.7783,123733.8069,89928.14573
2/17/2022,11:59:59 AM,534085.084,-251164.8291,-235204.5589,-359194.6193,120615.9404,88496.22174
2/17/2022,12:59:59 PM,535590.3878,-250827.1288,-234961.5279,-360423.9077,117487.5574,87056.56143
2/17/2022,1:59:59 PM,537084.3133,-250489.3253,-234711.7297,-361621.4867,114348.9883,85609.24098
2/17/2022,2:59:59 PM,538570.4716,-250143.6802,-234455.189,-362787.2229,111200.5031,84154.33703
2/17/2022,3:59:59 PM,540046.9501,-249794.1254,-234192.082,-363920.9755,108042.3028,82692.0592
2/17/2022,4:59:59 PM,541513.7694,-249440.7482,-233922.2822,-365022.5956,104874.7267,81222.4853
2/17/2022,5:59:59 PM,542579.7682,-248904.1836,-234743.0673,-366091.9427,101698.0496,79745.75991
2/17/2022,6:59:59 PM,543634.5347,-248364.7042,-235560.8556,-367128.9092,98512.48907,78261.96186
2/17/2022,7:59:59 PM,544680.7129,-247818.8032,-236375.9898,-368133.3578,95318.32505,76771.23685
2/17/2022,8:59:59 PM,545713.0522,-247273.7171,-237187.5586,-369105.1251,92115.90189,75273.79753
2/17/2022,9:59:59 PM,547134.4088,-246901.7603,-236894.0283,-370044.1352,88905.45116,73769.59159
2/17/2022,10:59:59 PM,548548.4935,-246522.673,-236594.5628,-370950.2335,85687.25529,72258.89918
2/17/2022,11:59:59 PM,549950.0448,-246143.7451,-236288.3022,-371823.3213,82461.5441,70741.80184
2/18/2022,12:59:59 AM,551344.3127,-245757.8104,-235976.0037,-372663.2465,79228.74172,69218.44805
2/18/2022,1:59:59 AM,552728.6244,-245368.5372,-235657.3276,-373469.9293,75989.01789,67688.92033
2/18/2022,2:59:59 AM,554102.8943,-244975.9613,-235332.4548,-374243.2513,72742.67188,66153.36821
2/18/2022,3:59:59 AM,555470.6873,-244576.9036,-235001.8249,-374983.1096,69489.9403,64611.94173
2/18/2022,4:59:59 AM,556827.5214,-244174.2645,-234664.6877,-375689.3787,66231.26063,63064.72492
2/18/2022,5:59:59 AM,558175.0746,-243768.8545,-234321.7917,-376361.9632,62966.80713,61511.93544
2/18/2022,6:59:59 AM,559514.2339,-243356.2889,-233972.8033,-377000.7675,59696.89122,59953.65828
2/18/2022,7:59:59 AM,560844.0514,-242941.0483,-233618.1072,-377605.6986,56421.75891,58390.04553
2/18/2022,8:59:59 AM,562164.501,-242523.1889,-233257.7278,-378176.6563,53141.79178,56821.1831
2/18/2022,9:59:59 AM,563476.4587,-242098.3001,-232891.3349,-378713.5352,49857.30515,55247.29066
2/18/2022,10:59:59 AM,564779.0436,-241670.9111,-232519.1534,-379216.2871,46568.42212,53668.38837
2/18/2022,11:59:59 AM,566071.2607,-241240.6641,-232141.1684,-379684.7852,43275.59344,52084.76352
2/18/2022,12:59:59 PM,567355.7497,-240803.8813,-231757.6033,-380118.9691,39979.07837,50496.43711
2/18/2022,1:59:59 PM,568630.7283,-240364.7254,-231368.4829,-380518.753,36679.13485,48903.63066
2/18/2022,2:59:59 PM,569895.3088,-239922.8883,-230973.4825,-380884.0648,33376.09105,47306.43268
2/18/2022,3:59:59 PM,571151.9616,-239474.5917,-230573.2949,-381214.8325,30070.20978,45704.99879
2/18/2022,4:59:59 PM,572009.5882,-238856.5653,-231306.851,-381510.9849,26761.88943,44099.41826
2/18/2022,5:59:59 PM,572853.9814,-238241.0653,-232037.3841,-381772.4538,23451.32947,42489.91423
2/18/2022,6:59:59 PM,573692.0149,-237616.3499,-232765.7318,-381999.1719,20138.86504,40876.64348
2/18/2022,7:59:59 PM,574516.7624,-236994.2564,-233491.1724,-382191.0865,16824.76681,39259.69636
2/18/2022,8:59:59 PM,575729.5856,-236529.9711,-233070.9204,-382348.1345,13509.44009,37639.23033
2/18/2022,9:59:59 PM,576934.4523,-236059.5035,-232645.2593,-382470.2734,10193.02524,36015.33638
2/18/2022,10:59:59 PM,578129.5068,-235587.041,-232214.533,-382557.4332,6875.997395,34388.30614
2/18/2022,11:59:59 PM,579313.9133,-235112.3077,-231778.2614,-382609.5866,3558.56709,32758.09765
2/19/2022,12:59:59 AM,580491.093,-234631.8422,-231337.1667,-382626.6759,241.0124913,31125.00312
2/19/2022,1:59:59 AM,581659.2756,-234144.9686,-230890.5811,-382608.6649,-3076.252857,29489.11468
2/19/2022,2:59:59 AM,582818.4701,-233656.6556,-230439.2231,-382555.5099,-6393.014296,27850.65826
2/19/2022,3:59:59 AM,583966.9136,-233166.2569,-229982.4288,-382467.191,-9708.922509,26209.59289
2/19/2022,4:59:59 AM,585107.9667,-232670.2468,-229521.0734,-382343.6612,-13023.69309,24566.27849
2/19/2022,5:59:59 AM,586239.853,-232167.9585,-229054.4981,-382184.9002,-16337.04079,22920.74129
2/19/2022,6:59:59 AM,587361.7834,-231664.0619,-228582.9124,-381990.8836,-19648.54531,21273.20801
2/19/2022,7:59:59 AM,588476.2944,-231154.6743,-228106.6823,-381761.5897,-22958.05247,19623.70523
2/19/2022,8:59:59 AM,589579.8196,-230643.3808,-227625.4776,-381497.0033,-26265.07283,17972.5267
2/19/2022,9:59:59 AM,590674.1458,-230130.9422,-227139.8422,-381197.0989,-29569.51616,16319.76603
2/19/2022,10:59:59 AM,591761.7721,-229608.4817,-226649.3022,-380861.8774,-32870.89139,14665.58365
2/19/2022,11:59:59 AM,592839.2712,-229084.6059,-226154.0464,-380491.3331,-36168.90655,13010.0734
2/19/2022,12:59:59 PM,593906.6244,-228559.3675,-225654.1022,-380085.4493,-39463.33433,11353.52928
2/19/2022,1:59:59 PM,594965.4721,-228028.492,-225149.4972,-379644.2356,-42753.81467,9695.911802
